,序號,tool,category
12233,17259,WinForm,3
12233,17259,MSSQL,3
12233,17259,Oracle,3
12233,17259,PL/SQL,3
12233,17259,PLC,3
12233,17259,CIM,3
12233,17259,MES,3
12234,17260,C++,3
12236,17262,C#,3
12236,17262,C++,3
12236,17262,Matlab,3
12239,17268,ASP.NET,3
12239,17268,C#,3
12239,17268,VisualStudio,3
12239,17268,MSSQL,3
12242,17278,Linux,3
12242,17278,C#,3
12242,17278,Python,3
12244,17281,Linux,3
12244,17281,Java,3
12246,17285,Linux,3
12249,17289,Python,3
12249,17289,VisualBasic,3
12249,17289,VisualBasic.net,3
12249,17289,VisualC#,3
12249,17289,VisualStudio,3
12249,17289,VisualStudio.net,3
12249,17289,WinForm,3
12249,17289,MSSQL,3
12249,17289,Oracle,3
12249,17289,PL/SQL,3
12249,17289,PLC,3
12249,17289,CIM,3
12249,17289,MES,3
12250,17290,C++,3
12252,17292,C#,3
12252,17292,C++,3
12252,17292,Matlab,3
12255,17298,ASP.NET,3
12255,17298,C#,3
12255,17298,VisualStudio,3
12255,17298,MSSQL,3
12258,17308,Linux,3
12258,17308,C#,3
12258,17308,Python,3
12260,17311,Linux,3
12260,17311,Java,3
12262,17315,Linux,3
12265,17319,Python,3
12265,17319,VisualBasic,3
12265,17319,VisualBasic.net,3
12265,17319,VisualC#,3
12265,17319,VisualStudio,3
12265,17319,VisualStudio.net,3
12265,17319,WinForm,3
12265,17319,MSSQL,3
12265,17319,Oracle,3
12265,17319,PL/SQL,3
12265,17319,PLC,3
12265,17319,CIM,3
12265,17319,MES,3
12266,17320,C++,3
12268,17322,C#,3
12268,17322,C++,3
12268,17322,Matlab,3
12271,17328,ASP.NET,3
12271,17328,C#,3
12271,17328,VisualStudio,3
12271,17328,MSSQL,3
12274,17338,Linux,3
12274,17338,C#,3
12274,17338,Python,3
12276,17341,Linux,3
12276,17341,Java,3
12278,17345,Linux,3
12281,17349,Python,3
12281,17349,VisualBasic,3
12281,17349,VisualBasic.net,3
12281,17349,VisualC#,3
12281,17349,VisualStudio,3
12281,17349,VisualStudio.net,3
12281,17349,WinForm,3
12281,17349,MSSQL,3
12281,17349,Oracle,3
12281,17349,PL/SQL,3
12281,17349,PLC,3
12281,17349,CIM,3
12281,17349,MES,3
12282,17350,C++,3
12284,17352,C#,3
12284,17352,C++,3
12284,17352,Matlab,3
12287,17358,ASP.NET,3
12287,17358,C#,3
12287,17358,VisualStudio,3
12287,17358,MSSQL,3
12290,17368,Linux,3
12290,17368,C#,3
12290,17368,Python,3
12292,17371,Linux,3
12292,17371,Java,3
12294,17375,Linux,3
12297,17379,Python,3
12297,17379,VisualBasic,3
12297,17379,VisualBasic.net,3
12297,17379,VisualC#,3
12297,17379,VisualStudio,3
12297,17379,VisualStudio.net,3
12297,17379,WinForm,3
12297,17379,MSSQL,3
12297,17379,Oracle,3
12297,17379,PL/SQL,3
12297,17379,PLC,3
12297,17379,CIM,3
12297,17379,MES,3
12298,17380,C++,3
12300,17382,C#,3
12300,17382,C++,3
12300,17382,Matlab,3
12303,17388,ASP.NET,3
12303,17388,C#,3
12303,17388,VisualStudio,3
12303,17388,MSSQL,3
12306,17398,Linux,3
12306,17398,C#,3
12306,17398,Python,3
12308,17401,Linux,3
12308,17401,Java,3
12310,17405,Linux,3
12313,17409,Python,3
12313,17409,VisualBasic,3
12313,17409,VisualBasic.net,3
12313,17409,VisualC#,3
12313,17409,VisualStudio,3
12313,17409,VisualStudio.net,3
12313,17409,WinForm,3
12313,17409,MSSQL,3
12313,17409,Oracle,3
12313,17409,PL/SQL,3
12313,17409,PLC,3
12313,17409,CIM,3
12313,17409,MES,3
12314,17410,C++,3
12316,17412,C#,3
12316,17412,C++,3
12316,17412,Matlab,3
12319,17418,ASP.NET,3
12319,17418,C#,3
12319,17418,VisualStudio,3
12319,17418,MSSQL,3
12322,17428,Linux,3
12322,17428,C#,3
12322,17428,Python,3
12324,17431,Linux,3
12324,17431,Java,3
12326,17435,Linux,3
12329,17439,Python,3
12329,17439,VisualBasic,3
12329,17439,VisualBasic.net,3
12329,17439,VisualC#,3
12329,17439,VisualStudio,3
12329,17439,VisualStudio.net,3
12329,17439,WinForm,3
12329,17439,MSSQL,3
12329,17439,Oracle,3
12329,17439,PL/SQL,3
12329,17439,PLC,3
12329,17439,CIM,3
12329,17439,MES,3
12330,17440,C++,3
12332,17442,C#,3
12332,17442,C++,3
12332,17442,Matlab,3
12335,17448,ASP.NET,3
12335,17448,C#,3
12335,17448,VisualStudio,3
12335,17448,MSSQL,3
12338,17458,Linux,3
12338,17458,C#,3
12338,17458,Python,3
12340,17461,Linux,3
12340,17461,Java,3
12342,17465,Linux,3
12345,17469,Python,3
12345,17469,VisualBasic,3
12345,17469,VisualBasic.net,3
12345,17469,VisualC#,3
12345,17469,VisualStudio,3
12345,17469,VisualStudio.net,3
12345,17469,WinForm,3
12345,17469,MSSQL,3
12345,17469,Oracle,3
12345,17469,PL/SQL,3
12345,17469,PLC,3
12345,17469,CIM,3
12345,17469,MES,3
12346,17470,C++,3
12348,17472,C#,3
12348,17472,C++,3
12348,17472,Matlab,3
12351,17478,ASP.NET,3
12351,17478,C#,3
12351,17478,VisualStudio,3
12351,17478,MSSQL,3
12354,17488,Linux,3
12354,17488,C#,3
12354,17488,Python,3
12356,17491,Linux,3
12356,17491,Java,3
12358,17495,Linux,3
12361,17499,Python,3
12361,17499,VisualBasic,3
12361,17499,VisualBasic.net,3
12361,17499,VisualC#,3
12361,17499,VisualStudio,3
12361,17499,VisualStudio.net,3
12361,17499,WinForm,3
12361,17499,MSSQL,3
12361,17499,Oracle,3
12361,17499,PL/SQL,3
12361,17499,PLC,3
12361,17499,CIM,3
12361,17499,MES,3
12362,17500,C++,3
12364,17502,C#,3
12364,17502,C++,3
12364,17502,Matlab,3
12367,17508,ASP.NET,3
12367,17508,C#,3
12367,17508,VisualStudio,3
12367,17508,MSSQL,3
12370,17518,Linux,3
12370,17518,C#,3
12370,17518,Python,3
12372,17521,Linux,3
12372,17521,Java,3
12374,17525,Linux,3
12377,17529,Python,3
12377,17529,VisualBasic,3
12377,17529,VisualBasic.net,3
12377,17529,VisualC#,3
12377,17529,VisualStudio,3
12377,17529,VisualStudio.net,3
12377,17529,WinForm,3
12377,17529,MSSQL,3
12377,17529,Oracle,3
12377,17529,PL/SQL,3
12377,17529,PLC,3
12377,17529,CIM,3
12377,17529,MES,3
12378,17530,C++,3
12380,17532,C#,3
12380,17532,C++,3
12380,17532,Matlab,3
12383,17538,ASP.NET,3
12383,17538,C#,3
12383,17538,VisualStudio,3
12383,17538,MSSQL,3
12386,17548,Linux,3
12386,17548,C#,3
12386,17548,Python,3
12388,17551,Linux,3
12388,17551,Java,3
12390,17555,Linux,3
12393,17559,Python,3
12393,17559,VisualBasic,3
12393,17559,VisualBasic.net,3
12393,17559,VisualC#,3
12393,17559,VisualStudio,3
12393,17559,VisualStudio.net,3
12393,17559,WinForm,3
12393,17559,MSSQL,3
12393,17559,Oracle,3
12393,17559,PL/SQL,3
12393,17559,PLC,3
12393,17559,CIM,3
12393,17559,MES,3
12394,17560,C++,3
12396,17562,C#,3
12396,17562,C++,3
12396,17562,Matlab,3
12399,17568,ASP.NET,3
12399,17568,C#,3
12399,17568,VisualStudio,3
12399,17568,MSSQL,3
12402,17578,Linux,3
12402,17578,C#,3
12402,17578,Python,3
12404,17581,Linux,3
12404,17581,Java,3
12406,17585,Linux,3
12409,17589,Python,3
12409,17589,VisualBasic,3
12409,17589,VisualBasic.net,3
12409,17589,VisualC#,3
12409,17589,VisualStudio,3
12409,17589,VisualStudio.net,3
12409,17589,WinForm,3
12409,17589,MSSQL,3
12409,17589,Oracle,3
12409,17589,PL/SQL,3
12409,17589,PLC,3
12409,17589,CIM,3
12409,17589,MES,3
12410,17590,C++,3
12412,17592,C#,3
12412,17592,C++,3
12412,17592,Matlab,3
12415,17598,ASP.NET,3
12415,17598,C#,3
12415,17598,VisualStudio,3
12415,17598,MSSQL,3
12418,17608,Linux,3
12418,17608,C#,3
12418,17608,Python,3
12420,17611,Linux,3
12420,17611,Java,3
12422,17615,Linux,3
12425,17619,Python,3
12425,17619,VisualBasic,3
12425,17619,VisualBasic.net,3
12425,17619,VisualC#,3
12425,17619,VisualStudio,3
12425,17619,VisualStudio.net,3
12425,17619,WinForm,3
12425,17619,MSSQL,3
12425,17619,Oracle,3
12425,17619,PL/SQL,3
12425,17619,PLC,3
12425,17619,CIM,3
12425,17619,MES,3
12426,17620,C++,3
12428,17622,C#,3
12428,17622,C++,3
12428,17622,Matlab,3
12431,17628,ASP.NET,3
12431,17628,C#,3
12431,17628,VisualStudio,3
12431,17628,MSSQL,3
12434,17638,Linux,3
12434,17638,C#,3
12434,17638,Python,3
12436,17641,Linux,3
12436,17641,Java,3
12438,17645,Linux,3
12441,17649,Python,3
12441,17649,VisualBasic,3
12441,17649,VisualBasic.net,3
12441,17649,VisualC#,3
12441,17649,VisualStudio,3
12441,17649,VisualStudio.net,3
12441,17649,WinForm,3
12441,17649,MSSQL,3
12441,17649,Oracle,3
12441,17649,PL/SQL,3
12441,17649,PLC,3
12441,17649,CIM,3
12441,17649,MES,3
12442,17650,C++,3
12444,17652,C#,3
12444,17652,C++,3
12444,17652,Matlab,3
12447,17658,ASP.NET,3
12447,17658,C#,3
12447,17658,VisualStudio,3
12447,17658,MSSQL,3
12450,17668,Linux,3
12450,17668,C#,3
12450,17668,Python,3
12452,17671,Linux,3
12452,17671,Java,3
12454,17675,Linux,3
12457,17679,Python,3
12457,17679,VisualBasic,3
12457,17679,VisualBasic.net,3
12457,17679,VisualC#,3
12457,17679,VisualStudio,3
12457,17679,VisualStudio.net,3
12457,17679,WinForm,3
12457,17679,MSSQL,3
12457,17679,Oracle,3
12457,17679,PL/SQL,3
12457,17679,PLC,3
12457,17679,CIM,3
12457,17679,MES,3
12458,17680,C++,3
12460,17682,C#,3
12460,17682,C++,3
12460,17682,Matlab,3
12463,17688,ASP.NET,3
12463,17688,C#,3
12463,17688,VisualStudio,3
12463,17688,MSSQL,3
12466,17698,Linux,3
12466,17698,C#,3
12466,17698,Python,3
12468,17701,Linux,3
12468,17701,Java,3
12470,17705,Linux,3
12473,17709,Python,3
12473,17709,VisualBasic,3
12473,17709,VisualBasic.net,3
12473,17709,VisualC#,3
12473,17709,VisualStudio,3
12473,17709,VisualStudio.net,3
12473,17709,WinForm,3
12473,17709,MSSQL,3
12473,17709,Oracle,3
12473,17709,PL/SQL,3
12473,17709,PLC,3
12473,17709,CIM,3
12473,17709,MES,3
12474,17710,C++,3
12476,17712,C#,3
12476,17712,C++,3
12476,17712,Matlab,3
12479,17718,ASP.NET,3
12479,17718,C#,3
12479,17718,VisualStudio,3
12479,17718,MSSQL,3
12482,17728,Linux,3
12482,17728,C#,3
12482,17728,Python,3
12484,17731,Linux,3
12484,17731,Java,3
12486,17735,Linux,3
12489,17739,Python,3
12489,17739,VisualBasic,3
12489,17739,VisualBasic.net,3
12489,17739,VisualC#,3
12489,17739,VisualStudio,3
12489,17739,VisualStudio.net,3
12489,17739,WinForm,3
12489,17739,MSSQL,3
12489,17739,Oracle,3
12489,17739,PL/SQL,3
12489,17739,PLC,3
12489,17739,CIM,3
12489,17739,MES,3
12490,17740,C++,3
12492,17742,C#,3
12492,17742,C++,3
12492,17742,Matlab,3
12495,17748,ASP.NET,3
12495,17748,C#,3
12495,17748,VisualStudio,3
12495,17748,MSSQL,3
12498,17758,Linux,3
12498,17758,C#,3
12498,17758,Python,3
12500,17761,Linux,3
12500,17761,Java,3
12507,17769,Linux,3
12512,17775,C++,3
12512,17775,PADS,3
12520,17789,Java,3
12520,17789,Spring,3
12525,17794,鼎新,3
12533,17802,Linux,3
12538,17808,C++,3
12538,17808,PADS,3
12546,17822,Java,3
12546,17822,Spring,3
12551,17827,鼎新,3
12559,17835,Linux,3
12564,17841,C++,3
12564,17841,PADS,3
12572,17855,Java,3
12572,17855,Spring,3
12577,17860,鼎新,3
12585,17868,Linux,3
12590,17874,C++,3
12590,17874,PADS,3
12598,17888,Java,3
12598,17888,Spring,3
12603,17893,鼎新,3
12611,17901,Linux,3
12616,17907,C++,3
12616,17907,PADS,3
12624,17921,Java,3
12624,17921,Spring,3
12629,17926,鼎新,3
12637,17934,Linux,3
12642,17940,C++,3
12642,17940,PADS,3
12650,17954,Java,3
12650,17954,Spring,3
12655,17959,鼎新,3
12663,17967,Linux,3
12668,17973,C++,3
12668,17973,PADS,3
12676,17987,Java,3
12676,17987,Spring,3
12681,17992,鼎新,3
12689,18000,Linux,3
12694,18006,C++,3
12694,18006,PADS,3
12702,18020,Java,3
12702,18020,Spring,3
12707,18025,鼎新,3
12715,18033,Linux,3
12720,18039,C++,3
12720,18039,PADS,3
12728,18053,Java,3
12728,18053,Spring,3
12733,18058,鼎新,3
12741,18066,Linux,3
12746,18072,C++,3
12746,18072,PADS,3
12754,18086,Java,3
12754,18086,Spring,3
12759,18091,鼎新,3
12767,18099,Linux,3
12772,18105,C++,3
12772,18105,PADS,3
12780,18119,Java,3
12780,18119,Spring,3
12785,18124,鼎新,3
12793,18132,Linux,3
12798,18138,C++,3
12798,18138,PADS,3
12806,18152,Java,3
12806,18152,Spring,3
12811,18157,鼎新,3
12819,18165,Linux,3
12824,18171,C++,3
12824,18171,PADS,3
12829,18178,C++,3
12829,18178,Java,3
12829,18178,VisualBasic,3
12829,18178,VisualBasic.net,3
12829,18178,VisualC++,3
12832,18181,Linux,3
12836,18185,VisualBasic.net,3
12841,18192,AutoCAD,3
12841,18192,SolidWorks,3
12842,18193,ASP.NET,3
12842,18193,C#,3
12843,18195,ASP.NET,3
12843,18195,C#,3
12843,18195,MSSQL,3
12844,18197,Java,3
12844,18197,DB2,3
12847,18200,C#,3
12847,18200,Delphi,3
12847,18200,VisualBasic.net,3
12848,18201,Java,3
12848,18201,Python,3
12848,18201,Cisco,3
12848,18201,TCP/IP,3
12852,18208,C++,3
12852,18208,Java,3
12852,18208,VisualBasic,3
12852,18208,VisualBasic.net,3
12852,18208,VisualC++,3
12855,18211,Linux,3
12859,18215,VisualBasic.net,3
12864,18222,AutoCAD,3
12864,18222,SolidWorks,3
12865,18223,ASP.NET,3
12865,18223,C#,3
12866,18225,ASP.NET,3
12866,18225,C#,3
12866,18225,MSSQL,3
12867,18227,Java,3
12867,18227,DB2,3
12870,18230,C#,3
12870,18230,Delphi,3
12870,18230,VisualBasic.net,3
12871,18231,Java,3
12871,18231,Python,3
12871,18231,Cisco,3
12871,18231,TCP/IP,3
12875,18238,C++,3
12875,18238,Java,3
12875,18238,VisualBasic,3
12875,18238,VisualBasic.net,3
12875,18238,VisualC++,3
12878,18241,Linux,3
12882,18245,VisualBasic.net,3
12887,18252,AutoCAD,3
12887,18252,SolidWorks,3
12888,18253,ASP.NET,3
12888,18253,C#,3
12889,18255,ASP.NET,3
12889,18255,C#,3
12889,18255,MSSQL,3
12890,18257,Java,3
12890,18257,DB2,3
12893,18260,C#,3
12893,18260,Delphi,3
12893,18260,VisualBasic.net,3
12894,18261,Java,3
12894,18261,Python,3
12894,18261,Cisco,3
12894,18261,TCP/IP,3
12898,18268,C++,3
12898,18268,Java,3
12898,18268,VisualBasic,3
12898,18268,VisualBasic.net,3
12898,18268,VisualC++,3
12901,18271,Linux,3
12905,18275,VisualBasic.net,3
12910,18282,AutoCAD,3
12910,18282,SolidWorks,3
12911,18283,ASP.NET,3
12911,18283,C#,3
12912,18285,ASP.NET,3
12912,18285,C#,3
12912,18285,MSSQL,3
12913,18287,Java,3
12913,18287,DB2,3
12916,18290,C#,3
12916,18290,Delphi,3
12916,18290,VisualBasic.net,3
12917,18291,Java,3
12917,18291,Python,3
12917,18291,Cisco,3
12917,18291,TCP/IP,3
12921,18298,C++,3
12921,18298,Java,3
12921,18298,VisualBasic,3
12921,18298,VisualBasic.net,3
12921,18298,VisualC++,3
12924,18301,Linux,3
12928,18305,VisualBasic.net,3
12933,18312,AutoCAD,3
12933,18312,SolidWorks,3
12934,18313,ASP.NET,3
12934,18313,C#,3
12935,18315,ASP.NET,3
12935,18315,C#,3
12935,18315,MSSQL,3
12936,18317,Java,3
12936,18317,DB2,3
12943,18324,CadenceAllegro,3
12943,18324,OrCAD,3
12944,18325,C#,3
12944,18325,VisualBasic,3
12944,18325,VisualC++,3
12945,18326,C#,3
12945,18326,VisualBasic,3
12945,18326,VisualC++,3
12946,18327,CadenceAllegro,3
12946,18327,OrCAD,3
12947,18329,PLC,3
12948,18331,ASP,3
12948,18331,ASP.NET,3
12948,18331,Java,3
12948,18331,Oracle,3
12948,18331,PL/SQL,3
12948,18331,HTML,3
12949,18332,Linux,3
12949,18332,Windows10,3
12949,18332,WindowsServer2019,3
12949,18332,ASP.NET,3
12949,18332,C#,3
12949,18332,Progress,3
12951,18337,C#,3
12951,18337,Python,3
12951,18337,VisualBasic.net,3
12952,18338,VisualBasic.net,3
12952,18338,VisualC#,3
12952,18338,VisualC++,3
12952,18338,MSSQL,3
12953,18339,AutoCAD,3
12953,18339,PLC,3
12954,18340,AutoCAD,3
12954,18340,PLC,3
12957,18344,AIX,3
12957,18344,Linux,3
12957,18344,Shell,3
12957,18344,Oracle,3
12957,18344,SAP,3
12958,18345,C#,3
12958,18345,Delphi,3
12958,18345,Oracle,3
12966,18363,Python,3
12976,18393,Python,3
12981,18408,Python,3
12982,18411,Python,3
12982,18411,R,3
12982,18411,Excel,3
12982,18411,Tableau,3
12983,18414,Python,3
12986,18420,TCL,3
12986,18420,PL/SQL,3
12986,18420,HTML,3
12995,18438,Python,3
12996,18441,Python,3
12996,18441,R,3
12996,18441,Excel,3
12996,18441,Tableau,3
12997,18444,Python,3
13000,18450,TCL,3
13000,18450,PL/SQL,3
13000,18450,HTML,3
13009,18468,Python,3
13010,18471,Python,3
13010,18471,R,3
13010,18471,Excel,3
13010,18471,Tableau,3
13011,18474,Python,3
13014,18480,TCL,3
13014,18480,PL/SQL,3
13014,18480,HTML,3
13023,18498,Python,3
13024,18501,Python,3
13024,18501,R,3
13024,18501,Excel,3
13024,18501,Tableau,3
13025,18504,Python,3
13028,18510,TCL,3
13028,18510,PL/SQL,3
13028,18510,HTML,3
13037,18528,Python,3
13038,18531,Python,3
13038,18531,R,3
13038,18531,Excel,3
13038,18531,Tableau,3
13039,18534,Python,3
13042,18540,TCL,3
13042,18540,PL/SQL,3
13042,18540,HTML,3
13051,18558,Python,3
13052,18561,Python,3
13052,18561,R,3
13052,18561,Excel,3
13052,18561,Tableau,3
13053,18564,Python,3
13056,18570,TCL,3
13056,18570,PL/SQL,3
13056,18570,HTML,3
13063,18585,Perl,3
13063,18585,TCL,3
13064,18586,Android,3
13064,18586,iOS,3
13064,18586,Java,3
13064,18586,PostgreSQL,3
13067,18591,HTML,3
13069,18596,ASP.NET,3
13069,18596,C#,3
13070,18597,ASP.NET,3
13070,18597,C#,3
13071,18598,Python,3
13072,18599,Linux,3
13073,18601,C#,3
13073,18601,VisualBasic,3
13073,18601,MSSQL,3
13073,18601,AutoCAD,3
13073,18601,PLC,3
13076,18605,SAP,3
13078,18608,Delphi,3
13078,18608,VisualC#,3
13078,18608,VisualC++,3
13079,18609,UML,3
13079,18609,Delphi,3
13079,18609,Matlab,3
13083,18615,Perl,3
13083,18615,TCL,3
13084,18616,Android,3
13084,18616,iOS,3
13084,18616,Java,3
13084,18616,PostgreSQL,3
13087,18621,HTML,3
13089,18626,ASP.NET,3
13089,18626,C#,3
13090,18627,ASP.NET,3
13090,18627,C#,3
13091,18628,Python,3
13092,18629,Linux,3
13093,18631,C#,3
13093,18631,VisualBasic,3
13093,18631,MSSQL,3
13093,18631,AutoCAD,3
13093,18631,PLC,3
13096,18635,SAP,3
13098,18638,Delphi,3
13098,18638,VisualC#,3
13098,18638,VisualC++,3
13099,18639,UML,3
13099,18639,Delphi,3
13099,18639,Matlab,3
13103,18645,Perl,3
13103,18645,TCL,3
13104,18646,Android,3
13104,18646,iOS,3
13104,18646,Java,3
13104,18646,PostgreSQL,3
13107,18651,HTML,3
13109,18656,ASP.NET,3
13109,18656,C#,3
13110,18657,ASP.NET,3
13110,18657,C#,3
13111,18658,Python,3
13112,18659,Linux,3
13113,18661,C#,3
13113,18661,VisualBasic,3
13113,18661,MSSQL,3
13113,18661,AutoCAD,3
13113,18661,PLC,3
13116,18665,SAP,3
13118,18668,Delphi,3
13118,18668,VisualC#,3
13118,18668,VisualC++,3
13119,18669,UML,3
13119,18669,Delphi,3
13119,18669,Matlab,3
13123,18675,Perl,3
13123,18675,TCL,3
13124,18676,Android,3
13124,18676,iOS,3
13124,18676,Java,3
13124,18676,PostgreSQL,3
13127,18681,HTML,3
13129,18686,ASP.NET,3
13129,18686,C#,3
13130,18687,ASP.NET,3
13130,18687,C#,3
13131,18688,Python,3
13132,18689,Linux,3
13133,18693,HTML,3
13134,18694,AutoCAD,3
13134,18694,PLC,3
13137,18697,AutoCAD,3
13137,18697,CAM,3
13138,18698,Java,3
13138,18698,VBA,3
13138,18698,Access,3
13140,18700,Python,3
13142,18702,ASP.NET,3
13142,18702,C#,3
13142,18702,C++,3
13142,18702,Python,3
13142,18702,VisualC#,3
13142,18702,MSSQL,3
13142,18702,Unity3D,3
13151,18714,ASP.NET,3
13151,18714,C#,3
13154,18717,Python,3
13155,18718,Java,3
13155,18718,Python,3
13155,18718,MSSQL,3
13157,18720,ASP.NET,3
13157,18720,VisualBasic.net,3
13157,18720,VisualC#,3
13157,18720,VisualStudio,3
13157,18720,VisualStudio.net,3
13157,18720,MSSQL,3
13157,18720,Oracle,3
13159,18722,ASP.NET,3
13159,18722,C#,3
13159,18722,C++,3
13159,18722,Python,3
13159,18722,VisualC#,3
13159,18722,MSSQL,3
13159,18722,Unity3D,3
13160,18723,Windows7,3
13160,18723,WindowsServer2008,3
13160,18723,WindowsServer2012,3
13160,18723,Ethernet,3
13160,18723,Firewall,3
13160,18723,Hubs/Routers,3
13160,18723,IIS,3
13160,18723,LAN,3
13160,18723,TCP/IP,3
13160,18723,VLAN,3
13160,18723,VPN,3
13160,18723,WAN,3
13160,18723,Ghost,3
13163,18727,iOS,3
13163,18727,Objective-C,3
13163,18727,SWIFT,3
13163,18727,Kotlin,3
13165,18729,Android,3
13171,18744,ASP.NET,3
13171,18744,C#,3
13174,18747,Python,3
13179,18755,VisualStudio,3
13179,18755,Sublime,3
13187,18768,Linux,3
13187,18768,AWS,3
13198,18785,VisualStudio,3
13198,18785,Sublime,3
13206,18798,PLC,3
13206,18798,VM,3
13206,18798,MES,3
13207,18799,MFC,3
13207,18799,VisualC#,3
13207,18799,VisualC++,3
13207,18799,WinForm,3
13211,18804,Python,3
13211,18804,R,3
13211,18804,ETL,3
13211,18804,MSSQL,3
13211,18804,PL/SQL,3
13212,18805,PLC,3
13212,18805,VM,3
13212,18805,MES,3
13213,18806,Android,3
13213,18806,C#,3
13213,18806,Rhino,3
13213,18806,3dsMaxDesign,3
13213,18806,Unity3D,3
13213,18806,UnrealEngine,3
13213,18806,Revit,3
13214,18807,Android,3
13214,18807,iOS,3
13214,18807,Git,3
13214,18807,Java,3
13214,18807,Objective-C,3
13214,18807,SWIFT,3
13222,18815,Android,3
13222,18815,C++,3
13222,18815,Unity3D,3
13224,18817,ASP.NET,3
13224,18817,C#,3
13226,18819,ASP.NET,3
13226,18819,C#,3
13226,18819,MSSQL,3
13227,18821,SWIFT,3
13229,18825,ASP.NET,3
13229,18825,C#,3
13229,18825,MSSQL,3
13232,18828,PLC,3
13232,18828,VM,3
13232,18828,MES,3
13233,18829,MFC,3
13233,18829,VisualC#,3
13233,18829,VisualC++,3
13233,18829,WinForm,3
13237,18834,Python,3
13237,18834,R,3
13237,18834,ETL,3
13237,18834,MSSQL,3
13237,18834,PL/SQL,3
13238,18835,PLC,3
13238,18835,VM,3
13238,18835,MES,3
13239,18836,Android,3
13239,18836,C#,3
13239,18836,Rhino,3
13239,18836,3dsMaxDesign,3
13239,18836,Unity3D,3
13239,18836,UnrealEngine,3
13239,18836,Revit,3
13240,18837,Android,3
13240,18837,iOS,3
13240,18837,Git,3
13240,18837,Java,3
13240,18837,Objective-C,3
13240,18837,SWIFT,3
13248,18845,Android,3
13248,18845,C++,3
13248,18845,Unity3D,3
13250,18847,ASP.NET,3
13250,18847,C#,3
13252,18849,ASP.NET,3
13252,18849,C#,3
13252,18849,MSSQL,3
13253,18851,SWIFT,3
13255,18855,ASP.NET,3
13255,18855,C#,3
13255,18855,MSSQL,3
13258,18858,PLC,3
13258,18858,VM,3
13258,18858,MES,3
13259,18859,MFC,3
13259,18859,VisualC#,3
13259,18859,VisualC++,3
13259,18859,WinForm,3
13263,18864,Python,3
13263,18864,R,3
13263,18864,ETL,3
13263,18864,MSSQL,3
13263,18864,PL/SQL,3
13264,18865,PLC,3
13264,18865,VM,3
13264,18865,MES,3
13265,18866,Android,3
13265,18866,C#,3
13265,18866,Rhino,3
13265,18866,3dsMaxDesign,3
13265,18866,Unity3D,3
13265,18866,UnrealEngine,3
13265,18866,Revit,3
13266,18867,Android,3
13266,18867,iOS,3
13266,18867,Git,3
13266,18867,Java,3
13266,18867,Objective-C,3
13266,18867,SWIFT,3
13274,18875,Android,3
13274,18875,C++,3
13274,18875,Unity3D,3
13276,18877,ASP.NET,3
13276,18877,C#,3
13278,18879,ASP.NET,3
13278,18879,C#,3
13278,18879,MSSQL,3
13279,18881,SWIFT,3
13281,18885,ASP.NET,3
13281,18885,C#,3
13281,18885,MSSQL,3
13284,18888,PLC,3
13284,18888,VM,3
13284,18888,MES,3
13285,18889,MFC,3
13285,18889,VisualC#,3
13285,18889,VisualC++,3
13285,18889,WinForm,3
13289,18894,Python,3
13289,18894,R,3
13289,18894,ETL,3
13289,18894,MSSQL,3
13289,18894,PL/SQL,3
13290,18895,PLC,3
13290,18895,VM,3
13290,18895,MES,3
13291,18896,Android,3
13291,18896,C#,3
13291,18896,Rhino,3
13291,18896,3dsMaxDesign,3
13291,18896,Unity3D,3
13291,18896,UnrealEngine,3
13291,18896,Revit,3
13292,18897,Android,3
13292,18897,iOS,3
13292,18897,Git,3
13292,18897,Java,3
13292,18897,Objective-C,3
13292,18897,SWIFT,3
13300,18905,Android,3
13300,18905,C++,3
13300,18905,Unity3D,3
13302,18907,ASP.NET,3
13302,18907,C#,3
13304,18909,ASP.NET,3
13304,18909,C#,3
13304,18909,MSSQL,3
13305,18911,SWIFT,3
13307,18915,ASP.NET,3
13307,18915,C#,3
13307,18915,MSSQL,3
13310,18918,PLC,3
13310,18918,VM,3
13310,18918,MES,3
13311,18919,MFC,3
13311,18919,VisualC#,3
13311,18919,VisualC++,3
13311,18919,WinForm,3
13315,18924,Python,3
13315,18924,R,3
13315,18924,ETL,3
13315,18924,MSSQL,3
13315,18924,PL/SQL,3
13316,18925,PLC,3
13316,18925,VM,3
13316,18925,MES,3
13317,18926,Android,3
13317,18926,C#,3
13317,18926,Rhino,3
13317,18926,3dsMaxDesign,3
13317,18926,Unity3D,3
13317,18926,UnrealEngine,3
13317,18926,Revit,3
13318,18927,Android,3
13318,18927,iOS,3
13318,18927,Git,3
13318,18927,Java,3
13318,18927,Objective-C,3
13318,18927,SWIFT,3
13326,18935,Android,3
13326,18935,C++,3
13326,18935,Unity3D,3
13328,18937,ASP.NET,3
13328,18937,C#,3
13330,18939,ASP.NET,3
13330,18939,C#,3
13330,18939,MSSQL,3
13331,18941,SWIFT,3
13333,18945,ASP.NET,3
13333,18945,C#,3
13333,18945,MSSQL,3
13336,18948,PLC,3
13336,18948,VM,3
13336,18948,MES,3
13337,18949,MFC,3
13337,18949,VisualC#,3
13337,18949,VisualC++,3
13337,18949,WinForm,3
13341,18954,Python,3
13341,18954,R,3
13341,18954,ETL,3
