,序號,tool,category
15471,22081,C,4
15471,22081,C++,4
15474,22084,C,4
15474,22084,C++,4
15474,22084,Python,4
15476,22086,Linux,4
15476,22086,C,4
15476,22086,C++,4
15476,22086,Java,4
15476,22086,Python,4
15477,22087,C,4
15477,22087,C++,4
15479,22089,Linux,4
15479,22089,Git,4
15479,22089,C,4
15480,22091,Linux,4
15480,22091,MCU,4
15480,22091,C,4
15480,22091,C#,4
15480,22091,C++,4
15482,22094,C,4
15482,22094,C++,4
15482,22094,Python,4
15485,22098,C,4
15485,22098,C++,4
15486,22099,C,4
15486,22099,C++,4
15487,22100,C,4
15487,22100,C++,4
15487,22100,Java,4
15488,22101,C,4
15488,22101,C++,4
15488,22101,Java,4
15490,22108,C,4
15490,22108,Python,4
15491,22109,Linux,4
15491,22109,C,4
15491,22109,C++,4
15492,22111,C,4
15492,22111,Python,4
15495,22114,C,4
15495,22114,C++,4
15495,22114,Python,4
15497,22116,Linux,4
15497,22116,C,4
15497,22116,C++,4
15497,22116,Java,4
15497,22116,Python,4
15498,22117,C,4
15498,22117,C++,4
15500,22119,Linux,4
15500,22119,Git,4
15500,22119,C,4
15501,22121,Linux,4
15501,22121,MCU,4
15501,22121,C,4
15501,22121,C#,4
15501,22121,C++,4
15503,22124,C,4
15503,22124,C++,4
15503,22124,Python,4
15504,22125,C,4
15504,22125,C++,4
15505,22126,MCU,4
15505,22126,C,4
15505,22126,OrCAD,4
15506,22127,Linux,4
15506,22127,Android,4
15506,22127,MCU,4
15506,22127,C,4
15506,22127,C++,4
15506,22127,Java,4
15506,22127,ARM,4
15506,22127,Firmware,4
15508,22129,Linux,4
15508,22129,C,4
15508,22129,C++,4
15508,22129,DSP,4
15510,22132,Linux,4
15510,22132,MCU,4
15510,22132,Github,4
15510,22132,Git,4
15510,22132,C,4
15510,22132,C++,4
15510,22132,Python,4
15510,22132,ARM,4
15511,22133,MCU,4
15511,22133,C,4
15511,22133,Firmware,4
15513,22135,Linux,4
15513,22135,MCU,4
15513,22135,Github,4
15513,22135,Git,4
15513,22135,C,4
15513,22135,C++,4
15513,22135,Python,4
15513,22135,ARM,4
15514,22137,C,4
15514,22137,C++,4
15515,22138,C,4
15516,22140,C,4
15516,22140,C++,4
15517,22141,C,4
15517,22141,C++,4
15518,22142,Linux,4
15518,22142,C,4
15518,22142,C++,4
15518,22142,ARM,4
15518,22142,Drivers,4
15519,22143,C,4
15519,22143,C++,4
15519,22143,Matlab,4
15519,22143,Python,4
15519,22143,ARM,4
15519,22143,Drivers,4
15523,22150,C,4
15523,22150,C++,4
15524,22151,C,4
15524,22151,C++,4
15525,22152,C,4
15525,22152,C++,4
15526,22153,C,4
15526,22153,C++,4
15527,22154,C,4
15527,22154,C++,4
15528,22156,MCU,4
15528,22156,C,4
15528,22156,OrCAD,4
15529,22157,Linux,4
15529,22157,Android,4
15529,22157,MCU,4
15529,22157,C,4
15529,22157,C++,4
15529,22157,Java,4
15529,22157,ARM,4
15529,22157,Firmware,4
15531,22159,Linux,4
15531,22159,C,4
15531,22159,C++,4
15531,22159,DSP,4
15533,22162,Linux,4
15533,22162,MCU,4
15533,22162,Github,4
15533,22162,Git,4
15533,22162,C,4
15533,22162,C++,4
15533,22162,Python,4
15533,22162,ARM,4
15534,22163,MCU,4
15534,22163,C,4
15534,22163,Firmware,4
15536,22165,Linux,4
15536,22165,MCU,4
15536,22165,Github,4
15536,22165,Git,4
15536,22165,C,4
15536,22165,C++,4
15536,22165,Python,4
15536,22165,ARM,4
15537,22167,C,4
15537,22167,C++,4
15538,22168,C,4
15539,22170,C,4
15539,22170,C++,4
15540,22171,C,4
15540,22171,C++,4
15541,22172,Linux,4
15541,22172,C,4
15541,22172,C++,4
15541,22172,ARM,4
15541,22172,Drivers,4
15542,22173,C,4
15542,22173,C++,4
15542,22173,Matlab,4
15542,22173,Python,4
15542,22173,ARM,4
15542,22173,Drivers,4
15546,22180,C,4
15546,22180,C++,4
15547,22181,C,4
15547,22181,C++,4
15548,22182,C,4
15548,22182,C++,4
15549,22183,C,4
15549,22183,C++,4
15549,22183,Assembly,4
15550,22184,Linux,4
15550,22184,Windows7,4
15550,22184,Android,4
15550,22184,iOS,4
15550,22184,Windows10,4
15550,22184,C#,4
15550,22184,C++,4
15550,22184,Delphi,4
15550,22184,Java,4
15550,22184,Python,4
15550,22184,Objective-C,4
15551,22185,C,4
15553,22189,C,4
15553,22189,C++,4
15554,22190,Jenkins,4
15554,22190,C,4
15554,22190,C++,4
15554,22190,Python,4
15554,22190,ReactJS,4
15555,22191,C,4
15555,22191,C++,4
15555,22191,Assembly,4
15556,22192,C,4
15556,22192,C++,4
15556,22192,Assembly,4
15557,22193,C,4
15557,22193,C++,4
15557,22193,Assembly,4
15558,22194,C,4
15558,22194,C++,4
15558,22194,Python,4
15558,22194,Assembly,4
15559,22195,C,4
15559,22195,C++,4
15560,22196,Linux,4
15560,22196,MCU,4
15560,22196,C,4
15560,22196,C#,4
15560,22196,C++,4
15560,22196,Python,4
15561,22197,C,4
15561,22197,C++,4
15561,22197,Assembly,4
15562,22202,Linux,4
15562,22202,C,4
15562,22202,C++,4
15563,22203,C,4
15563,22203,Firmware,4
15564,22204,Linux,4
15564,22204,C,4
15564,22204,C++,4
15565,22206,Linux,4
15565,22206,MCU,4
15565,22206,C,4
15565,22206,C++,4
15565,22206,Java,4
15567,22208,C,4
15567,22208,C++,4
15570,22212,C,4
15571,22213,C,4
15571,22213,C++,4
15571,22213,Python,4
15580,22224,Linux,4
15580,22224,Android,4
15580,22224,C,4
15580,22224,C++,4
15580,22224,Python,4
15581,22225,Linux,4
15581,22225,Android,4
15581,22225,C,4
15581,22225,C++,4
15581,22225,Java,4
15581,22225,Python,4
15583,22227,Linux,4
15583,22227,Android,4
15583,22227,C,4
15583,22227,C++,4
15583,22227,Python,4
15584,22228,C#,4
15584,22228,C++,4
15584,22228,Python,4
15586,22230,C#,4
15586,22230,C++,4
15586,22230,Python,4
15587,22232,Linux,4
15587,22232,C,4
15587,22232,C++,4
15588,22233,C,4
15588,22233,Firmware,4
15589,22234,Linux,4
15589,22234,C,4
15589,22234,C++,4
15590,22236,Linux,4
15590,22236,MCU,4
15590,22236,C,4
15590,22236,C++,4
15590,22236,Java,4
15592,22238,C,4
15592,22238,C++,4
15595,22242,C,4
15596,22243,C,4
15596,22243,C++,4
15596,22243,Python,4
15605,22254,Linux,4
15605,22254,Android,4
15605,22254,C,4
15605,22254,C++,4
15605,22254,Python,4
15606,22255,Linux,4
15606,22255,Android,4
15606,22255,C,4
15606,22255,C++,4
15606,22255,Java,4
15606,22255,Python,4
15608,22257,Linux,4
15608,22257,Android,4
15608,22257,C,4
15608,22257,C++,4
15608,22257,Python,4
15609,22258,C#,4
15609,22258,C++,4
15609,22258,Python,4
15611,22260,C#,4
15611,22260,C++,4
15611,22260,Python,4
15612,22262,Linux,4
15612,22262,C,4
15612,22262,C++,4
15613,22263,C,4
15613,22263,Firmware,4
15614,22264,Linux,4
15614,22264,C,4
15614,22264,C++,4
15615,22266,Linux,4
15615,22266,MCU,4
15615,22266,C,4
15615,22266,C++,4
15615,22266,Java,4
15617,22268,C,4
15617,22268,C++,4
15620,22272,C,4
15621,22273,C,4
15621,22273,C++,4
15621,22273,Python,4
15630,22284,Linux,4
15630,22284,Android,4
15630,22284,C,4
15630,22284,C++,4
15630,22284,Python,4
15631,22285,Linux,4
15631,22285,Android,4
15631,22285,C,4
15631,22285,C++,4
15631,22285,Java,4
15631,22285,Python,4
15633,22287,Linux,4
15633,22287,Android,4
15633,22287,C,4
15633,22287,C++,4
15633,22287,Python,4
15634,22288,C#,4
15634,22288,C++,4
15634,22288,Python,4
15636,22290,C#,4
15636,22290,C++,4
15636,22290,Python,4
15637,22292,Linux,4
15637,22292,C,4
15637,22292,C++,4
15638,22293,C,4
15638,22293,Firmware,4
15639,22294,Linux,4
15639,22294,C,4
15639,22294,C++,4
15640,22296,Linux,4
15640,22296,MCU,4
15640,22296,C,4
15640,22296,C++,4
15640,22296,Java,4
15642,22298,C,4
15642,22298,C++,4
15645,22302,C,4
15646,22303,C,4
15646,22303,C++,4
15646,22303,Python,4
15649,22308,MCU,4
15649,22308,C,4
15649,22308,C++,4
15650,22309,C,4
15650,22309,C++,4
15651,22310,C,4
15651,22310,C++,4
15651,22310,Robot,4
15651,22310,Firmware,4
15652,22313,Linux,4
15652,22313,C,4
15652,22313,C++,4
15652,22313,JavaScript,4
15652,22313,Ethernet,4
15654,22317,Linux,4
15654,22317,C,4
15654,22317,C#,4
15654,22317,C++,4
15654,22317,Python,4
15654,22317,Firmware,4
15655,22319,Linux,4
15655,22319,C,4
15655,22319,C++,4
15655,22319,Python,4
15656,22320,Linux,4
15656,22320,C,4
15656,22320,C++,4
15656,22320,Python,4
15657,22321,C,4
15657,22321,C++,4
15658,22323,MCU,4
15658,22323,C,4
15658,22323,Python,4
15661,22330,C,4
15662,22331,C,4
15663,22333,MCU,4
15663,22333,C,4
15663,22333,Matlab,4
15663,22333,ADC,4
15663,22333,DSP,4
15663,22333,FPGA,4
15663,22333,Verilog,4
15664,22338,MCU,4
15664,22338,C,4
15664,22338,C++,4
15665,22339,C,4
15665,22339,C++,4
15666,22340,C,4
15666,22340,C++,4
15666,22340,Robot,4
15666,22340,Firmware,4
15667,22343,Linux,4
15667,22343,C,4
15667,22343,C++,4
15667,22343,JavaScript,4
15667,22343,Ethernet,4
15669,22347,Linux,4
15669,22347,C,4
15669,22347,C#,4
15669,22347,C++,4
15669,22347,Python,4
15669,22347,Firmware,4
15670,22349,Linux,4
15670,22349,C,4
15670,22349,C++,4
15670,22349,Python,4
15671,22350,Linux,4
15671,22350,C,4
15671,22350,C++,4
15671,22350,Python,4
15672,22351,C,4
15672,22351,C++,4
15673,22353,MCU,4
15673,22353,C,4
15673,22353,Python,4
15676,22360,C,4
15677,22361,C,4
15678,22363,MCU,4
15678,22363,C,4
15678,22363,Matlab,4
15678,22363,ADC,4
15678,22363,DSP,4
15678,22363,FPGA,4
15678,22363,Verilog,4
15679,22368,MCU,4
15679,22368,C,4
15679,22368,C++,4
15680,22369,C,4
15680,22369,C++,4
15681,22370,C,4
15681,22370,C++,4
15681,22370,Robot,4
15681,22370,Firmware,4
15682,22373,Linux,4
15682,22373,C,4
15682,22373,C++,4
15682,22373,JavaScript,4
15682,22373,Ethernet,4
15684,22377,Linux,4
15684,22377,C,4
15684,22377,C#,4
15684,22377,C++,4
15684,22377,Python,4
15684,22377,Firmware,4
15685,22379,Linux,4
15685,22379,C,4
15685,22379,C++,4
15685,22379,Python,4
15686,22380,Linux,4
15686,22380,C,4
15686,22380,C++,4
15686,22380,Python,4
15687,22381,C,4
15687,22381,C++,4
15688,22383,MCU,4
15688,22383,C,4
15688,22383,Python,4
15691,22390,C,4
15692,22391,C,4
15693,22393,MCU,4
15693,22393,C,4
15693,22393,Matlab,4
15693,22393,ADC,4
15693,22393,DSP,4
15693,22393,FPGA,4
15693,22393,Verilog,4
15694,22398,MCU,4
15694,22398,C,4
15694,22398,C++,4
15695,22399,C,4
15695,22399,C++,4
15696,22400,C,4
15696,22400,C++,4
15696,22400,Robot,4
15696,22400,Firmware,4
15697,22403,Linux,4
15697,22403,C,4
15697,22403,C++,4
15697,22403,JavaScript,4
15697,22403,Ethernet,4
15699,22407,Linux,4
15699,22407,C,4
15699,22407,C#,4
15699,22407,C++,4
15699,22407,Python,4
15699,22407,Firmware,4
15700,22409,Linux,4
15700,22409,C,4
15700,22409,C++,4
15700,22409,Python,4
15701,22410,Linux,4
15701,22410,C,4
15701,22410,C++,4
15701,22410,Python,4
15702,22411,C,4
15702,22411,C++,4
15703,22413,MCU,4
15703,22413,C,4
15703,22413,Python,4
15706,22420,C,4
15707,22421,C,4
15708,22423,MCU,4
15708,22423,C,4
15708,22423,Matlab,4
15708,22423,ADC,4
15708,22423,DSP,4
15708,22423,FPGA,4
15708,22423,Verilog,4
15709,22428,MCU,4
15709,22428,C,4
15709,22428,C++,4
15710,22429,C,4
15710,22429,C++,4
15711,22430,C,4
15711,22430,C++,4
15711,22430,Robot,4
15711,22430,Firmware,4
15712,22433,Linux,4
15712,22433,C,4
15712,22433,C++,4
15712,22433,JavaScript,4
15712,22433,Ethernet,4
15714,22437,Linux,4
15714,22437,C,4
15714,22437,C#,4
15714,22437,C++,4
15714,22437,Python,4
15714,22437,Firmware,4
15715,22439,Linux,4
15715,22439,C,4
15715,22439,C++,4
15715,22439,Python,4
15716,22440,Linux,4
15716,22440,C,4
15716,22440,C++,4
15716,22440,Python,4
15717,22441,C,4
15717,22441,C++,4
15718,22443,MCU,4
15718,22443,C,4
15718,22443,Python,4
15721,22450,C,4
15722,22451,C,4
15723,22453,MCU,4
15723,22453,C,4
15723,22453,Matlab,4
15723,22453,ADC,4
15723,22453,DSP,4
15723,22453,FPGA,4
15723,22453,Verilog,4
15724,22458,MCU,4
15724,22458,C,4
15724,22458,C++,4
15725,22459,C,4
15725,22459,C++,4
15726,22460,C,4
15726,22460,C++,4
15726,22460,Robot,4
15726,22460,Firmware,4
15727,22463,Linux,4
15727,22463,C,4
15727,22463,C++,4
15727,22463,JavaScript,4
15727,22463,Ethernet,4
15729,22467,Linux,4
15729,22467,C,4
15729,22467,C#,4
15729,22467,C++,4
15729,22467,Python,4
15729,22467,Firmware,4
15730,22469,Linux,4
15730,22469,C,4
15730,22469,C++,4
15730,22469,Python,4
15731,22470,Linux,4
15731,22470,C,4
15731,22470,C++,4
15731,22470,Python,4
15732,22471,C,4
15732,22471,C++,4
15733,22473,MCU,4
15733,22473,C,4
15733,22473,Python,4
15736,22480,C,4
15737,22481,C,4
15738,22483,MCU,4
15738,22483,C,4
15738,22483,Matlab,4
15738,22483,ADC,4
15738,22483,DSP,4
15738,22483,FPGA,4
15738,22483,Verilog,4
15739,22488,MCU,4
15739,22488,C,4
15739,22488,C++,4
15740,22489,C,4
15740,22489,C++,4
15741,22490,C,4
15741,22490,C++,4
15741,22490,Robot,4
15741,22490,Firmware,4
15742,22493,Linux,4
15742,22493,C,4
15742,22493,C++,4
15742,22493,JavaScript,4
15742,22493,Ethernet,4
15744,22497,Linux,4
15744,22497,C,4
15744,22497,C#,4
15744,22497,C++,4
15744,22497,Python,4
15744,22497,Firmware,4
15745,22499,Linux,4
15745,22499,C,4
15745,22499,C++,4
15745,22499,Python,4
15746,22500,Linux,4
15746,22500,C,4
15746,22500,C++,4
15746,22500,Python,4
15747,22501,C,4
15747,22501,C++,4
15748,22503,MCU,4
15748,22503,C,4
15748,22503,Python,4
15751,22510,C,4
15752,22511,C,4
15753,22513,MCU,4
15753,22513,C,4
15753,22513,Matlab,4
15753,22513,ADC,4
15753,22513,DSP,4
15753,22513,FPGA,4
15753,22513,Verilog,4
15754,22518,MCU,4
15754,22518,C,4
15754,22518,C++,4
15755,22519,C,4
15755,22519,C++,4
15756,22520,C,4
15756,22520,C++,4
15756,22520,Robot,4
15756,22520,Firmware,4
15757,22523,Linux,4
15757,22523,C,4
15757,22523,C++,4
15757,22523,JavaScript,4
15757,22523,Ethernet,4
15759,22527,Linux,4
15759,22527,C,4
15759,22527,C#,4
15759,22527,C++,4
15759,22527,Python,4
15759,22527,Firmware,4
15760,22529,Linux,4
15760,22529,C,4
15760,22529,C++,4
15760,22529,Python,4
15761,22530,Linux,4
15761,22530,C,4
15761,22530,C++,4
15761,22530,Python,4
15762,22531,C,4
15762,22531,C++,4
15763,22533,MCU,4
15763,22533,C,4
15763,22533,Python,4
15766,22540,C,4
15767,22541,C,4
15768,22543,MCU,4
15768,22543,C,4
15768,22543,Matlab,4
15768,22543,ADC,4
15768,22543,DSP,4
15768,22543,FPGA,4
15768,22543,Verilog,4
15769,22548,MCU,4
15769,22548,C,4
15769,22548,C++,4
15770,22549,C,4
15770,22549,C++,4
15771,22550,C,4
15771,22550,C++,4
15771,22550,Robot,4
15771,22550,Firmware,4
15772,22553,Linux,4
15772,22553,C,4
15772,22553,C++,4
15772,22553,JavaScript,4
15772,22553,Ethernet,4
15774,22557,Linux,4
15774,22557,C,4
15774,22557,C#,4
15774,22557,C++,4
15774,22557,Python,4
15774,22557,Firmware,4
15775,22559,Linux,4
15775,22559,C,4
15775,22559,C++,4
15775,22559,Python,4
15776,22560,Linux,4
15776,22560,C,4
15776,22560,C++,4
15776,22560,Python,4
15777,22561,C,4
15777,22561,C++,4
15778,22563,MCU,4
15778,22563,C,4
15778,22563,Python,4
15781,22570,C,4
15782,22571,C,4
15783,22573,MCU,4
15783,22573,C,4
15783,22573,Matlab,4
15783,22573,ADC,4
15783,22573,DSP,4
15783,22573,FPGA,4
15783,22573,Verilog,4
15784,22578,MCU,4
15784,22578,C,4
15784,22578,C++,4
15785,22579,C,4
15785,22579,C++,4
15786,22580,C,4
15786,22580,C++,4
15786,22580,Robot,4
15786,22580,Firmware,4
15787,22583,Linux,4
15787,22583,C,4
15787,22583,C++,4
15787,22583,JavaScript,4
15787,22583,Ethernet,4
15789,22587,Linux,4
15789,22587,C,4
15789,22587,C#,4
15789,22587,C++,4
15789,22587,Python,4
15789,22587,Firmware,4
15790,22589,Linux,4
15790,22589,C,4
15790,22589,C++,4
15790,22589,Python,4
15791,22590,Linux,4
15791,22590,C,4
15791,22590,C++,4
15791,22590,Python,4
15792,22591,C,4
15792,22591,C++,4
15793,22593,MCU,4
15793,22593,C,4
15793,22593,Python,4
15796,22600,C,4
15797,22601,C,4
15798,22603,MCU,4
15798,22603,C,4
15798,22603,Matlab,4
15798,22603,ADC,4
15798,22603,DSP,4
15798,22603,FPGA,4
15798,22603,Verilog,4
15799,22608,MCU,4
15799,22608,C,4
15799,22608,C++,4
15800,22609,C,4
15800,22609,C++,4
15801,22610,C,4
15801,22610,C++,4
15801,22610,Robot,4
15801,22610,Firmware,4
15802,22613,Linux,4
15802,22613,C,4
15802,22613,C++,4
15802,22613,JavaScript,4
15802,22613,Ethernet,4
15804,22617,Linux,4
15804,22617,C,4
15804,22617,C#,4
15804,22617,C++,4
15804,22617,Python,4
15804,22617,Firmware,4
15805,22619,Linux,4
15805,22619,C,4
15805,22619,C++,4
15805,22619,Python,4
15806,22620,Linux,4
15806,22620,C,4
15806,22620,C++,4
15806,22620,Python,4
15807,22621,C,4
15807,22621,C++,4
15808,22623,MCU,4
15808,22623,C,4
15808,22623,Python,4
15811,22630,C,4
15812,22631,C,4
15813,22633,MCU,4
15813,22633,C,4
15813,22633,Matlab,4
15813,22633,ADC,4
15813,22633,DSP,4
15813,22633,FPGA,4
15813,22633,Verilog,4
15814,22638,MCU,4
15814,22638,C,4
15814,22638,C++,4
15815,22639,C,4
15815,22639,C++,4
15816,22640,C,4
15816,22640,C++,4
15816,22640,Robot,4
15816,22640,Firmware,4
15817,22643,Linux,4
15817,22643,C,4
15817,22643,C++,4
15817,22643,JavaScript,4
15817,22643,Ethernet,4
15819,22647,Linux,4
15819,22647,C,4
15819,22647,C#,4
15819,22647,C++,4
15819,22647,Python,4
15819,22647,Firmware,4
15820,22649,Linux,4
15820,22649,C,4
15820,22649,C++,4
15820,22649,Python,4
15821,22650,Linux,4
15821,22650,C,4
15821,22650,C++,4
15821,22650,Python,4
15822,22651,C,4
15822,22651,C++,4
15823,22653,MCU,4
15823,22653,C,4
15823,22653,Python,4
15826,22660,C,4
15827,22661,C,4
15828,22663,MCU,4
15828,22663,C,4
15828,22663,Matlab,4
15828,22663,ADC,4
15828,22663,DSP,4
15828,22663,FPGA,4
15828,22663,Verilog,4
15829,22668,MCU,4
15829,22668,C,4
15829,22668,C++,4
15830,22669,C,4
15830,22669,C++,4
15831,22670,C,4
15831,22670,C++,4
15831,22670,Robot,4
15831,22670,Firmware,4
15832,22673,Linux,4
15832,22673,C,4
15832,22673,C++,4
15832,22673,JavaScript,4
15832,22673,Ethernet,4
15834,22677,Linux,4
15834,22677,C,4
15834,22677,C#,4
15834,22677,C++,4
15834,22677,Python,4
15834,22677,Firmware,4
15835,22679,Linux,4
15835,22679,C,4
15835,22679,C++,4
15835,22679,Python,4
15836,22680,Linux,4
15836,22680,C,4
15836,22680,C++,4
15836,22680,Python,4
15837,22681,C,4
15837,22681,C++,4
15838,22683,MCU,4
15838,22683,C,4
15838,22683,Python,4
15841,22690,C,4
15842,22691,C,4
15843,22693,MCU,4
15843,22693,C,4
15843,22693,Matlab,4
15843,22693,ADC,4
15843,22693,DSP,4
15843,22693,FPGA,4
15843,22693,Verilog,4
15844,22696,C,4
15844,22696,C++,4
15844,22696,ARM,4
15844,22696,Firmware,4
15846,22698,Git,4
15846,22698,C,4
15846,22698,C#,4
15846,22698,C++,4
15848,22704,Linux,4
15848,22704,Shell,4
15848,22704,C,4
15848,22704,C++,4
15848,22704,Python,4
15849,22708,MCU,4
15849,22708,C,4
15849,22708,C++,4
15849,22708,Bluetooth,4
15849,22708,Firmware,4
15851,22710,C,4
15851,22710,C++,4
15852,22712,C,4
15852,22712,C++,4
15853,22713,MCU,4
15853,22713,C,4
15853,22713,ARM,4
15853,22713,Firmware,4
15856,22716,C++,4
15856,22716,ARM,4
15856,22716,FPGA,4
15856,22716,Verilog,4
15856,22716,VHDL,4
15857,22720,C,4
15857,22720,C++,4
15858,22721,Linux,4
15858,22721,C,4
15858,22721,C++,4
15860,22725,C,4
15860,22725,C++,4
15861,22726,C,4
15861,22726,C++,4
15861,22726,ARM,4
15861,22726,Firmware,4
15863,22728,Git,4
15863,22728,C,4
15863,22728,C#,4
15863,22728,C++,4
15865,22734,Linux,4
15865,22734,Shell,4
15865,22734,C,4
15865,22734,C++,4
15865,22734,Python,4
15866,22738,MCU,4
15866,22738,C,4
15866,22738,C++,4
15866,22738,Bluetooth,4
15866,22738,Firmware,4
15868,22740,C,4
15868,22740,C++,4
15869,22742,C,4
15869,22742,C++,4
15870,22743,MCU,4
15870,22743,C,4
15870,22743,ARM,4
15870,22743,Firmware,4
15873,22746,C++,4
15873,22746,ARM,4
15873,22746,FPGA,4
15873,22746,Verilog,4
15873,22746,VHDL,4
15874,22750,C,4
15874,22750,C++,4
15875,22751,Linux,4
15875,22751,C,4
15875,22751,C++,4
15877,22755,C,4
15877,22755,C++,4
15878,22756,C,4
15878,22756,C++,4
15878,22756,ARM,4
15878,22756,Firmware,4
15880,22758,Git,4
15880,22758,C,4
15880,22758,C#,4
15880,22758,C++,4
15882,22764,Linux,4
15882,22764,Shell,4
15882,22764,C,4
15882,22764,C++,4
15882,22764,Python,4
15883,22768,MCU,4
15883,22768,C,4
15883,22768,C++,4
15883,22768,Bluetooth,4
15883,22768,Firmware,4
15885,22770,C,4
15885,22770,C++,4
15886,22772,C,4
15886,22772,C++,4
15887,22773,MCU,4
15887,22773,C,4
15887,22773,ARM,4
15887,22773,Firmware,4
15890,22776,C++,4
15890,22776,ARM,4
15890,22776,FPGA,4
15890,22776,Verilog,4
15890,22776,VHDL,4
15891,22780,C,4
15891,22780,C++,4
15892,22781,Linux,4
15892,22781,C,4
15892,22781,C++,4
15894,22785,C,4
15894,22785,C++,4
15895,22786,C,4
15895,22786,C++,4
15895,22786,ARM,4
15895,22786,Firmware,4
15897,22788,Git,4
15897,22788,C,4
15897,22788,C#,4
15897,22788,C++,4
15899,22794,Linux,4
15899,22794,Shell,4
15899,22794,C,4
15899,22794,C++,4
15899,22794,Python,4
15900,22798,MCU,4
15900,22798,C,4
15900,22798,C++,4
15900,22798,Bluetooth,4
15900,22798,Firmware,4
15902,22800,C,4
15902,22800,C++,4
15903,22802,C,4
15903,22802,C++,4
15905,22806,Linux,4
15905,22806,MacOS,4
15905,22806,Shell,4
15905,22806,Github,4
15905,22806,Git,4
15905,22806,C,4
15905,22806,C++,4
15905,22806,CSS,4
15905,22806,Security,4
15906,22807,MCU,4
15906,22807,C,4
15906,22807,C++,4
15906,22807,CPLD,4
15908,22809,C,4
15909,22810,C,4
15910,22811,C,4
15910,22811,C++,4
15910,22811,Java,4
15910,22811,Python,4
15912,22815,C,4
15912,22815,Python,4
15912,22815,Excel,4
15913,22816,Linux,4
15913,22816,C,4
15913,22816,C++,4
15914,22817,Linux,4
15914,22817,MCU,4
15914,22817,C,4
15914,22817,C#,4
15914,22817,Python,4
15914,22817,Firmware,4
15915,22820,MCU,4
15915,22820,Github,4
15915,22820,C,4
15915,22820,C#,4
15915,22820,Python,4
15915,22820,Firmware,4
15915,22820,USB技術,4
15916,22822,Linux,4
15916,22822,Shell,4
15916,22822,C,4
15916,22822,C++,4
15916,22822,Python,4
15916,22822,ARM,4
15917,22825,Linux,4
15917,22825,Shell,4
15917,22825,C,4
15917,22825,C++,4
15917,22825,Python,4
15917,22825,ARM,4
15918,22826,Linux,4
15918,22826,Shell,4
15918,22826,C,4
15918,22826,C++,4
15918,22826,Python,4
15918,22826,ARM,4
15919,22827,Linux,4
15919,22827,Shell,4
15919,22827,C,4
15919,22827,C++,4
15919,22827,Python,4
15919,22827,ARM,4
15920,22828,Linux,4
15920,22828,Shell,4
15920,22828,C,4
15920,22828,C++,4
15920,22828,Python,4
15920,22828,ARM,4
15921,22829,Linux,4
15921,22829,Shell,4
15921,22829,C,4
15921,22829,C++,4
15921,22829,Python,4
15921,22829,ARM,4
15922,22830,Linux,4
15922,22830,Shell,4
15922,22830,C,4
15922,22830,C++,4
15922,22830,Python,4
15922,22830,ARM,4
15923,22831,Jenkins,4
15923,22831,Git,4
15923,22831,C,4
15923,22831,C++,4
15923,22831,Bugzilla,4
15923,22831,ARM,4
15924,22832,Jenkins,4
15924,22832,Git,4
15924,22832,C,4
15924,22832,C++,4
15924,22832,Bugzilla,4
15924,22832,ARM,4
15925,22833,Jenkins,4
15925,22833,Git,4
15925,22833,C,4
15925,22833,C++,4
15925,22833,Bugzilla,4
15925,22833,ARM,4
15926,22834,FreeBSD,4
15926,22834,Linux,4
15926,22834,C,4
15926,22834,C++,4
15927,22836,Linux,4
15927,22836,C,4
15927,22836,C++,4
15927,22836,Python,4
15927,22836,JavaScript,4
15929,22839,C,4
15930,22840,C,4
15931,22841,C,4
15931,22841,C++,4
15931,22841,Java,4
15931,22841,Python,4
15933,22845,C,4
15933,22845,Python,4
15933,22845,Excel,4
15934,22846,Linux,4
15934,22846,C,4
15934,22846,C++,4
15935,22847,Linux,4
15935,22847,MCU,4
15935,22847,C,4
15935,22847,C#,4
15935,22847,Python,4
15935,22847,Firmware,4
15936,22850,MCU,4
15936,22850,Github,4
15936,22850,C,4
15936,22850,C#,4
15936,22850,Python,4
15936,22850,Firmware,4
15936,22850,USB技術,4
15937,22852,Linux,4
15937,22852,Shell,4
15937,22852,C,4
15937,22852,C++,4
15937,22852,Python,4
15937,22852,ARM,4
15938,22855,Linux,4
15938,22855,Shell,4
15938,22855,C,4
15938,22855,C++,4
15938,22855,Python,4
15938,22855,ARM,4
15939,22856,Linux,4
15939,22856,Shell,4
15939,22856,C,4
15939,22856,C++,4
15939,22856,Python,4
15939,22856,ARM,4
15940,22857,Linux,4
15940,22857,Shell,4
15940,22857,C,4
15940,22857,C++,4
15940,22857,Python,4
15940,22857,ARM,4
15941,22858,Linux,4
15941,22858,Shell,4
15941,22858,C,4
15941,22858,C++,4
15941,22858,Python,4
15941,22858,ARM,4
15942,22859,Linux,4
15942,22859,Shell,4
15942,22859,C,4
15942,22859,C++,4
15942,22859,Python,4
15942,22859,ARM,4
15943,22860,Linux,4
15943,22860,Shell,4
15943,22860,C,4
15943,22860,C++,4
15943,22860,Python,4
15943,22860,ARM,4
15944,22861,Jenkins,4
15944,22861,Git,4
15944,22861,C,4
15944,22861,C++,4
15944,22861,Bugzilla,4
15944,22861,ARM,4
15945,22862,Jenkins,4
15945,22862,Git,4
15945,22862,C,4
15945,22862,C++,4
15945,22862,Bugzilla,4
15945,22862,ARM,4
15946,22863,Jenkins,4
