,序號,tool,category
13615,19334,Outlook,2
13615,19334,PowerPoint,2
13615,19334,Word,2
13635,19365,ASP,2
13635,19365,C,2
13635,19365,C#,2
13635,19365,C++,2
13635,19365,Excel,2
13635,19365,Outlook,2
13635,19365,PowerPoint,2
13635,19365,Word,2
13655,19396,ASP,2
13655,19396,C,2
13655,19396,C#,2
13655,19396,C++,2
13655,19396,Excel,2
13655,19396,Outlook,2
13655,19396,PowerPoint,2
13655,19396,Word,2
13675,19427,ASP,2
13675,19427,C,2
13675,19427,C#,2
13675,19427,C++,2
13675,19427,Excel,2
13675,19427,Outlook,2
13675,19427,PowerPoint,2
13675,19427,Word,2
13695,19458,ASP,2
13695,19458,C,2
13695,19458,C#,2
13695,19458,C++,2
13695,19458,Excel,2
13695,19458,Outlook,2
13695,19458,PowerPoint,2
13695,19458,Word,2
13715,19489,ASP,2
13715,19489,C,2
13715,19489,C#,2
13715,19489,C++,2
13715,19489,Excel,2
13715,19489,Outlook,2
13715,19489,PowerPoint,2
13715,19489,Word,2
13735,19520,ASP,2
13735,19520,C,2
13735,19520,C#,2
13735,19520,C++,2
13735,19520,Excel,2
13735,19520,Outlook,2
13735,19520,PowerPoint,2
13735,19520,Word,2
13755,19551,ASP,2
13755,19551,C,2
13755,19551,C#,2
13755,19551,C++,2
13755,19551,Excel,2
13755,19551,Outlook,2
13755,19551,PowerPoint,2
13755,19551,Word,2
13775,19582,ASP,2
13775,19582,C,2
13775,19582,C#,2
13775,19582,C++,2
13775,19582,Excel,2
13775,19582,Outlook,2
13775,19582,PowerPoint,2
13775,19582,Word,2
13795,19613,ASP,2
13795,19613,C,2
13795,19613,C#,2
13795,19613,C++,2
13795,19613,Excel,2
13795,19613,Outlook,2
13795,19613,PowerPoint,2
13795,19613,Word,2
13815,19644,ASP,2
13815,19644,C,2
13815,19644,C#,2
13815,19644,C++,2
13815,19644,Excel,2
13815,19644,Outlook,2
13815,19644,PowerPoint,2
13815,19644,Word,2
13835,19675,ASP,2
13835,19675,C,2
13835,19675,C#,2
13835,19675,C++,2
13835,19675,Excel,2
13835,19675,Outlook,2
13835,19675,PowerPoint,2
13835,19675,Word,2
13855,19706,ASP,2
13855,19706,C,2
13855,19706,C#,2
13855,19706,C++,2
13855,19706,Excel,2
13855,19706,Outlook,2
13855,19706,PowerPoint,2
13855,19706,Word,2
13875,19737,ASP,2
13875,19737,C,2
13875,19737,C#,2
13875,19737,C++,2
13875,19737,Excel,2
13875,19737,Outlook,2
13875,19737,PowerPoint,2
13875,19737,Word,2
13895,19768,ASP,2
13895,19768,C,2
13895,19768,C#,2
13895,19768,C++,2
13895,19768,Excel,2
13895,19768,Outlook,2
13895,19768,PowerPoint,2
13895,19768,Word,2
13915,19799,ASP,2
13915,19799,C,2
13915,19799,C#,2
13915,19799,C++,2
13915,19799,Excel,2
13915,19799,Outlook,2
13915,19799,PowerPoint,2
13915,19799,Word,2
14056,19976,Excel,2
14056,19976,PowerPoint,2
14056,19976,Word,2
14059,19980,Github,2
14059,19980,ASP.NET,2
14059,19980,C#,2
14059,19980,VisualStudio.net,2
14059,19980,WinForm,2
14059,19980,MSSQL,2
14059,19980,JavaScript,2
14059,19980,Excel,2
14059,19980,Word,2
14081,20005,Java,2
14081,20005,HTML,2
14081,20005,CSS,2
14081,20005,Excel,2
14081,20005,PowerPoint,2
14081,20005,Word,2
14081,20005,AfterEffects,2
14081,20005,AdobePhotoshop,2
14081,20005,Illustrator,2
14081,20005,AdobeXD,2
14082,20006,C#,2
14082,20006,C++,2
14082,20006,Excel,2
14082,20006,PowerPoint,2
14082,20006,Word,2
14107,20037,C#,2
14107,20037,C++,2
14107,20037,Excel,2
14107,20037,PowerPoint,2
14107,20037,Word,2
14113,20050,Java,2
14113,20050,MSSQL,2
14113,20050,Excel,2
14113,20050,PowerPoint,2
14113,20050,Word,2
14146,20098,Excel,2
14146,20098,Outlook,2
14146,20098,PowerPoint,2
14146,20098,Word,2
14146,20098,AutoCAD,2
14150,20102,Excel,2
14150,20102,Outlook,2
14150,20102,PowerPoint,2
14150,20102,Word,2
14169,20130,Excel,2
14169,20130,Outlook,2
14169,20130,Word,2
14181,20145,Excel,2
14181,20145,PowerPoint,2
14181,20145,Word,2
14186,20154,C,2
14186,20154,C++,2
14186,20154,Python,2
14186,20154,Excel,2
14186,20154,PowerPoint,2
14186,20154,Word,2
14191,20159,C,2
14191,20159,C#,2
14191,20159,C++,2
14191,20159,Python,2
14191,20159,VisualBasic,2
14191,20159,Excel,2
14191,20159,Outlook,2
14191,20159,PowerPoint,2
14191,20159,Word,2
14205,20175,Excel,2
14205,20175,PowerPoint,2
14205,20175,Word,2
14210,20184,C,2
14210,20184,C++,2
14210,20184,Python,2
14210,20184,Excel,2
14210,20184,PowerPoint,2
14210,20184,Word,2
14215,20189,C,2
14215,20189,C#,2
14215,20189,C++,2
14215,20189,Python,2
14215,20189,VisualBasic,2
14215,20189,Excel,2
14215,20189,Outlook,2
14215,20189,PowerPoint,2
14215,20189,Word,2
14226,20204,ASP,2
14226,20204,ASP.NET,2
14226,20204,MSSQL,2
14226,20204,HTML,2
14226,20204,Excel,2
14226,20204,Outlook,2
14226,20204,PowerPoint,2
14226,20204,Word,2
14226,20204,鼎新,2
14228,20209,Windows10,2
14228,20209,Excel,2
14228,20209,Outlook,2
14228,20209,PowerPoint,2
14228,20209,Word,2
14248,20248,C,2
14248,20248,C++,2
14248,20248,Java,2
14248,20248,PHP,2
14248,20248,MySQL,2
14248,20248,Excel,2
14248,20248,Outlook,2
14248,20248,Word,2
14248,20248,中文打字20~50,2
14274,20285,Excel,2
14274,20285,Word,2
14317,20350,Excel,2
14317,20350,PowerPoint,2
14317,20350,Word,2
14327,20365,Excel,2
14327,20365,Outlook,2
14327,20365,PowerPoint,2
14327,20365,Word,2
14327,20365,AutoCAD,2
14341,20396,Python,2
14341,20396,MSSQL,2
14341,20396,Excel,2
14341,20396,PowerPoint,2
14341,20396,Visio,2
14341,20396,Word,2
14341,20396,MES,2
14364,20424,WindowsServer2012,2
14364,20424,Windows10,2
14364,20424,WindowsServer2019,2
14364,20424,Java,2
14364,20424,MSSQL,2
14364,20424,MySQL,2
14364,20424,HTML,2
14364,20424,Excel,2
14364,20424,PowerPoint,2
14364,20424,Word,2
14365,20425,ASP.NET,2
14365,20425,C#,2
14365,20425,Java,2
14365,20425,MSSQL,2
14365,20425,HTML,2
14365,20425,JavaScript,2
14365,20425,Excel,2
14365,20425,Outlook,2
14365,20425,PowerPoint,2
14365,20425,Word,2
14392,20470,Excel,2
14392,20470,InternetExplorer,2
14392,20470,Outlook,2
14392,20470,PowerPoint,2
14392,20470,Word,2
14392,20470,AutoCAD,2
14392,20470,Pro/E,2
14392,20470,SolidWorks,2
14392,20470,Inventor,2
14393,20471,C++,2
14393,20471,Excel,2
14393,20471,InternetExplorer,2
14393,20471,Outlook,2
14393,20471,PowerPoint,2
14393,20471,Word,2
14449,20550,MSSQL,2
14449,20550,Excel,2
14449,20550,Outlook,2
14449,20550,PowerPoint,2
14449,20550,Word,2
14449,20550,中文打字20~50,2
14449,20550,英文打字20~50,2
14465,20569,WindowsServer2012,2
14465,20569,DHCP,2
14465,20569,DNS,2
14465,20569,TCP/IP,2
14465,20569,Excel,2
14465,20569,PowerPoint,2
14465,20569,Word,2
14484,20596,Linux,2
14484,20596,MacOS,2
14484,20596,iOS,2
14484,20596,WindowsServer2012,2
14484,20596,Windows10,2
14484,20596,C,2
14484,20596,C#,2
14484,20596,C++,2
14484,20596,Java,2
14484,20596,PHP,2
14484,20596,Python,2
14484,20596,VBA,2
14484,20596,VisualStudio,2
14484,20596,MSSQL,2
14484,20596,MySQL,2
14484,20596,Oracle,2
14484,20596,HTML,2
14484,20596,JavaScript,2
14484,20596,AdobeAcrobat,2
14484,20596,Excel,2
14484,20596,Outlook,2
14484,20596,PowerPoint,2
14484,20596,Word,2
14485,20597,Excel,2
14485,20597,PowerPoint,2
14485,20597,Word,2
14494,20608,C#,2
14494,20608,Excel,2
14494,20608,Outlook,2
14494,20608,PowerPoint,2
14494,20608,Word,2
14507,20638,C#,2
14507,20638,Excel,2
14507,20638,Outlook,2
14507,20638,PowerPoint,2
14507,20638,Word,2
14518,20666,MCU,2
14518,20666,C,2
14518,20666,C++,2
14518,20666,Excel,2
14518,20666,OneNote,2
14518,20666,Outlook,2
14518,20666,PowerPoint,2
14518,20666,Word,2
14518,20666,Assembly,2
14520,20668,Excel,2
14520,20668,Word,2
14538,20696,MCU,2
14538,20696,C,2
14538,20696,C++,2
14538,20696,Excel,2
14538,20696,OneNote,2
14538,20696,Outlook,2
14538,20696,PowerPoint,2
14538,20696,Word,2
14538,20696,Assembly,2
14540,20698,Excel,2
14540,20698,Word,2
14558,20726,MCU,2
14558,20726,C,2
14558,20726,C++,2
14558,20726,Excel,2
14558,20726,OneNote,2
14558,20726,Outlook,2
14558,20726,PowerPoint,2
14558,20726,Word,2
14558,20726,Assembly,2
14560,20728,Excel,2
14560,20728,Word,2
14578,20755,C,2
14578,20755,C#,2
14578,20755,C++,2
14578,20755,Python,2
14578,20755,Excel,2
14578,20755,PowerPoint,2
14578,20755,Word,2
14578,20755,PLC,2
14594,20785,C,2
14594,20785,C#,2
14594,20785,C++,2
14594,20785,Python,2
14594,20785,Excel,2
14594,20785,PowerPoint,2
14594,20785,Word,2
14594,20785,PLC,2
14611,20808,ASP.NET,2
14611,20808,C#,2
14611,20808,VisualStudio,2
14611,20808,WinForm,2
14611,20808,MSSQL,2
14611,20808,Excel,2
14611,20808,PowerPoint,2
14611,20808,Word,2
14612,20809,ASP.NET,2
14612,20809,C#,2
14612,20809,VisualStudio,2
14612,20809,WinForm,2
14612,20809,MSSQL,2
14612,20809,Excel,2
14612,20809,PowerPoint,2
14612,20809,Word,2
14618,20816,Excel,2
14618,20816,Outlook,2
14618,20816,PowerPoint,2
14618,20816,Word,2
14618,20816,中文打字20~50,2
14642,20848,C,2
14642,20848,C#,2
14642,20848,C++,2
14642,20848,Python,2
14642,20848,VisualBasic,2
14642,20848,Excel,2
14642,20848,Outlook,2
14642,20848,PowerPoint,2
14642,20848,Word,2
14644,20850,C++,2
14644,20850,VisualBasic,2
14644,20850,VisualBasic.net,2
14644,20850,LabVIEW,2
14644,20850,Excel,2
14644,20850,Outlook,2
14644,20850,PowerPoint,2
14644,20850,Project,2
14644,20850,Word,2
14644,20850,AutoCAD,2
14644,20850,PLC,2
14656,20865,Excel,2
14656,20865,PowerPoint,2
14656,20865,Word,2
14685,20902,Excel,2
14685,20902,PowerPoint,2
14685,20902,Word,2
14709,20932,Excel,2
14709,20932,PowerPoint,2
14709,20932,Word,2
14733,20962,Excel,2
14733,20962,PowerPoint,2
14733,20962,Word,2
14751,20986,C++,2
14751,20986,MSSQL,2
14751,20986,MySQL,2
14751,20986,Excel,2
14751,20986,PowerPoint,2
14751,20986,PLC,2
14752,20987,Excel,2
14752,20987,Outlook,2
14752,20987,PowerPoint,2
14752,20987,Word,2
14752,20987,PLC,2
14756,20993,Windows10,2
14756,20993,Excel,2
14756,20993,PowerPoint,2
14758,20996,Windows10,2
14758,20996,Excel,2
14758,20996,PowerPoint,2
14776,21023,Windows10,2
14776,21023,Excel,2
14776,21023,PowerPoint,2
14778,21026,Windows10,2
14778,21026,Excel,2
14778,21026,PowerPoint,2
14797,21077,Java,2
14797,21077,Oracle,2
14797,21077,Excel,2
14797,21077,Outlook,2
14797,21077,PowerPoint,2
14797,21077,Word,2
14800,21081,Excel,2
14800,21081,Outlook,2
14800,21081,PowerPoint,2
14800,21081,Word,2
14821,21107,Java,2
14821,21107,Oracle,2
14821,21107,Excel,2
14821,21107,Outlook,2
14821,21107,PowerPoint,2
14821,21107,Word,2
14824,21111,Excel,2
14824,21111,Outlook,2
14824,21111,PowerPoint,2
14824,21111,Word,2
14845,21137,Java,2
14845,21137,Oracle,2
14845,21137,Excel,2
14845,21137,Outlook,2
14845,21137,PowerPoint,2
14845,21137,Word,2
14848,21141,Excel,2
14848,21141,Outlook,2
14848,21141,PowerPoint,2
14848,21141,Word,2
14869,21167,Java,2
14869,21167,Oracle,2
14869,21167,Excel,2
14869,21167,Outlook,2
14869,21167,PowerPoint,2
14869,21167,Word,2
14872,21171,Excel,2
14872,21171,Outlook,2
14872,21171,PowerPoint,2
14872,21171,Word,2
14919,21235,Excel,2
14919,21235,Outlook,2
14919,21235,PowerPoint,2
14919,21235,Word,2
14934,21265,Excel,2
14934,21265,Outlook,2
14934,21265,PowerPoint,2
14934,21265,Word,2
14949,21295,Excel,2
14949,21295,Outlook,2
14949,21295,PowerPoint,2
14949,21295,Word,2
14964,21325,Excel,2
14964,21325,Outlook,2
14964,21325,PowerPoint,2
14964,21325,Word,2
14979,21355,Excel,2
14979,21355,Outlook,2
14979,21355,PowerPoint,2
14979,21355,Word,2
14994,21385,Excel,2
14994,21385,Outlook,2
14994,21385,PowerPoint,2
14994,21385,Word,2
15009,21415,Excel,2
15009,21415,Outlook,2
15009,21415,PowerPoint,2
15009,21415,Word,2
15024,21445,Excel,2
15024,21445,Outlook,2
15024,21445,PowerPoint,2
15024,21445,Word,2
15039,21475,Excel,2
15039,21475,Outlook,2
15039,21475,PowerPoint,2
15039,21475,Word,2
15054,21505,Excel,2
15054,21505,Outlook,2
15054,21505,PowerPoint,2
15054,21505,Word,2
15176,21686,Excel,2
15176,21686,PowerPoint,2
15184,21697,VisualBasic,2
15184,21697,Excel,2
15184,21697,Word,2
15184,21697,AutoCAD,2
15197,21716,Excel,2
15197,21716,PowerPoint,2
15219,21743,C#,2
15219,21743,C++,2
15219,21743,Python,2
15219,21743,Excel,2
15219,21743,PowerPoint,2
15219,21743,Word,2
15220,21745,C++,2
15220,21745,Excel,2
15220,21745,Outlook,2
15220,21745,PowerPoint,2
15220,21745,Word,2
15222,21747,C#,2
15222,21747,C++,2
15222,21747,Python,2
15222,21747,Excel,2
15222,21747,PowerPoint,2
15222,21747,Word,2
15241,21770,Excel,2
15241,21770,PowerPoint,2
15241,21770,Word,2
15251,21785,Windows2000,2
15251,21785,WindowsNT,2
15251,21785,C,2
15251,21785,C++,2
15251,21785,VisualBasic,2
15251,21785,MSSQL,2
15251,21785,FrontPage,2
15251,21785,Excel,2
15251,21785,Outlook,2
15251,21785,PowerPoint,2
15251,21785,Word,2
15251,21785,AutoCAD,2
15255,21789,Linux,2
15255,21789,ASP.NET,2
15255,21789,C#,2
15255,21789,C++,2
15255,21789,VisualStudio,2
15255,21789,VBScript,2
15255,21789,Excel,2
15255,21789,Word,2
15262,21796,C++,2
15262,21796,Java,2
15262,21796,Excel,2
15262,21796,Outlook,2
15262,21796,PowerPoint,2
15262,21796,Word,2
15276,21810,Windows7,2
15276,21810,WindowsServer2012,2
15276,21810,Windows10,2
15276,21810,ASP.NET,2
15276,21810,C#,2
15276,21810,VBA,2
15276,21810,VisualStudio.net,2
15276,21810,WinForm,2
15276,21810,MSSQL,2
15276,21810,PL/SQL,2
15276,21810,Excel,2
15276,21810,Word,2
15276,21810,SAP,2
15287,21825,Excel,2
15287,21825,Outlook,2
15287,21825,PowerPoint,2
15287,21825,Word,2
15287,21825,AutoCAD,2
15287,21825,PLC,2
15290,21830,C,2
15290,21830,C++,2
15290,21830,Excel,2
15290,21830,Outlook,2
15290,21830,PowerPoint,2
15290,21830,Word,2
15302,21846,Excel,2
15302,21846,Word,2
15302,21846,AutoCAD,2
15314,21865,Windows10,2
15314,21865,PHP,2
15314,21865,PowerBuilder,2
15314,21865,Oracle,2
15314,21865,Excel,2
15314,21865,PowerPoint,2
15314,21865,Word,2
15362,21930,Windows98,2
15362,21930,WindowsXP,2
15362,21930,Windows10,2
15362,21930,C,2
15362,21930,C++,2
15362,21930,JavaScript,2
15362,21930,DHCP,2
15362,21930,DNS,2
15362,21930,HTTP,2
15362,21930,TCP/IP,2
15362,21930,Outlook,2
15362,21930,PowerPoint,2
15362,21930,Word,2
15362,21930,AutoCAD,2
15377,21955,Windows2000,2
15377,21955,WindowsNT,2
15377,21955,C,2
15377,21955,C++,2
15377,21955,VisualC++,2
15377,21955,FrontPage,2
15377,21955,Excel,2
15377,21955,Outlook,2
15377,21955,PowerPoint,2
15377,21955,Project,2
15377,21955,Word,2
15377,21955,Assembly,2
15381,21959,Windows2000,2
15381,21959,WindowsNT,2
15381,21959,C,2
15381,21959,C++,2
15381,21959,VisualC++,2
15381,21959,FrontPage,2
15381,21959,Excel,2
15381,21959,Outlook,2
15381,21959,PowerPoint,2
15381,21959,Project,2
15381,21959,Word,2
15381,21959,Assembly,2
15382,21960,Excel,2
15382,21960,PowerPoint,2
15382,21960,Word,2
15386,21965,Excel,2
15386,21965,PowerPoint,2
15386,21965,Word,2
15410,21995,Excel,2
15410,21995,PowerPoint,2
15410,21995,Word,2
15431,22025,Excel,2
15431,22025,PowerPoint,2
15431,22025,Word,2
15660,22329,Excel,2
15660,22329,Outlook,2
15660,22329,PowerPoint,2
15660,22329,Word,2
15675,22359,Excel,2
15675,22359,Outlook,2
15675,22359,PowerPoint,2
15675,22359,Word,2
15690,22389,Excel,2
15690,22389,Outlook,2
15690,22389,PowerPoint,2
15690,22389,Word,2
15705,22419,Excel,2
15705,22419,Outlook,2
15705,22419,PowerPoint,2
15705,22419,Word,2
15720,22449,Excel,2
15720,22449,Outlook,2
15720,22449,PowerPoint,2
15720,22449,Word,2
15735,22479,Excel,2
15735,22479,Outlook,2
15735,22479,PowerPoint,2
15735,22479,Word,2
15750,22509,Excel,2
15750,22509,Outlook,2
15750,22509,PowerPoint,2
15750,22509,Word,2
15765,22539,Excel,2
15765,22539,Outlook,2
15765,22539,PowerPoint,2
15765,22539,Word,2
15780,22569,Excel,2
15780,22569,Outlook,2
15780,22569,PowerPoint,2
15780,22569,Word,2
15795,22599,Excel,2
15795,22599,Outlook,2
15795,22599,PowerPoint,2
15795,22599,Word,2
15810,22629,Excel,2
15810,22629,Outlook,2
15810,22629,PowerPoint,2
15810,22629,Word,2
15825,22659,Excel,2
15825,22659,Outlook,2
15825,22659,PowerPoint,2
15825,22659,Word,2
15840,22689,Excel,2
15840,22689,Outlook,2
15840,22689,PowerPoint,2
15840,22689,Word,2
15964,22890,Excel,2
15964,22890,Outlook,2
15964,22890,PowerPoint,2
15964,22890,Word,2
15985,22920,Excel,2
15985,22920,Outlook,2
15985,22920,PowerPoint,2
15985,22920,Word,2
16006,22950,Excel,2
16006,22950,Outlook,2
16006,22950,PowerPoint,2
16006,22950,Word,2
16027,22980,Excel,2
16027,22980,Outlook,2
16027,22980,PowerPoint,2
16027,22980,Word,2
16048,23010,Excel,2
16048,23010,Outlook,2
16048,23010,PowerPoint,2
16048,23010,Word,2
16174,23157,ASP.NET,2
16174,23157,C,2
16174,23157,C#,2
16174,23157,C++,2
16174,23157,HTML,2
16174,23157,JavaScript,2
16174,23157,Excel,2
16174,23157,Outlook,2
16174,23157,Word,2
16174,23157,Assembly,2
16194,23187,ASP.NET,2
16194,23187,C,2
16194,23187,C#,2
16194,23187,C++,2
16194,23187,HTML,2
16194,23187,JavaScript,2
16194,23187,Excel,2
16194,23187,Outlook,2
16194,23187,Word,2
16194,23187,Assembly,2
16214,23217,ASP.NET,2
16214,23217,C,2
16214,23217,C#,2
16214,23217,C++,2
16214,23217,HTML,2
16214,23217,JavaScript,2
16214,23217,Excel,2
16214,23217,Outlook,2
16214,23217,Word,2
16214,23217,Assembly,2
16234,23247,ASP.NET,2
16234,23247,C,2
16234,23247,C#,2
16234,23247,C++,2
16234,23247,HTML,2
16234,23247,JavaScript,2
16234,23247,Excel,2
16234,23247,Outlook,2
16234,23247,Word,2
16234,23247,Assembly,2
16254,23277,ASP.NET,2
16254,23277,C,2
16254,23277,C#,2
16254,23277,C++,2
16254,23277,HTML,2
16254,23277,JavaScript,2
16254,23277,Excel,2
16254,23277,Outlook,2
16254,23277,Word,2
16254,23277,Assembly,2
16274,23307,ASP.NET,2
16274,23307,C,2
16274,23307,C#,2
16274,23307,C++,2
16274,23307,HTML,2
16274,23307,JavaScript,2
16274,23307,Excel,2
16274,23307,Outlook,2
16274,23307,Word,2
16274,23307,Assembly,2
16294,23337,ASP.NET,2
16294,23337,C,2
16294,23337,C#,2
16294,23337,C++,2
16294,23337,HTML,2
16294,23337,JavaScript,2
16294,23337,Excel,2
16294,23337,Outlook,2
16294,23337,Word,2
16294,23337,Assembly,2
16382,23508,Excel,2
16382,23508,PowerPoint,2
16382,23508,Word,2
16383,23509,DOS,2
16383,23509,Windows10,2
16383,23509,MCU,2
16383,23509,Git,2
16383,23509,C,2
16383,23509,C++,2
16383,23509,VisualC++,2
16383,23509,VisualStudio,2
16383,23509,Excel,2
16383,23509,Outlook,2
16383,23509,PowerPoint,2
16383,23509,Word,2
16454,23607,C,2
16454,23607,C++,2
16454,23607,Excel,2
16454,23607,PowerPoint,2
16454,23607,Word,2
16455,23608,MCU,2
16455,23608,Excel,2
16455,23608,PowerPoint,2
16455,23608,Word,2
16455,23608,DSP,2
16457,23610,MCU,2
16457,23610,Excel,2
16457,23610,Word,2
16457,23610,DSP,2
16460,23615,Excel,2
16460,23615,PowerPoint,2
16460,23615,Word,2
16497,23663,Excel,2
16497,23663,Outlook,2
16497,23663,PowerPoint,2
16497,23663,Word,2
16538,23711,Excel,2
16538,23711,PowerPoint,2
16538,23711,Word,2
16539,23712,Excel,2
16539,23712,PowerPoint,2
16539,23712,Word,2
16552,23728,Excel,2
16552,23728,PowerPoint,2
16552,23728,Word,2
16555,23733,MCU,2
16555,23733,C,2
16555,23733,C++,2
16555,23733,Excel,2
16555,23733,Outlook,2
16555,23733,PowerPoint,2
16555,23733,Word,2
16564,23746,Excel,2
16564,23746,PowerPoint,2
16564,23746,Word,2
16573,23758,Excel,2
16573,23758,PowerPoint,2
16573,23758,Word,2
16576,23763,MCU,2
16576,23763,C,2
16576,23763,C++,2
16576,23763,Excel,2
16576,23763,Outlook,2
16576,23763,PowerPoint,2
16576,23763,Word,2
16690,23928,Excel,2
16690,23928,Outlook,2
16690,23928,PowerPoint,2
16690,23928,Word,2
16690,23928,PLC,2
16712,23958,Excel,2
16712,23958,PowerPoint,2
16712,23958,Word,2
16714,23961,C,2
16714,23961,Excel,2
16714,23961,Outlook,2
16714,23961,PowerPoint,2
16714,23961,Word,2
16714,23961,ARM,2
16714,23961,Firmware,2
16714,23961,PADS,2
16714,23961,PLC,2
16714,23961,Protel,2
17023,24474,C++,2
17023,24474,Excel,2
17023,24474,Word,2
17028,24482,C++,2
17028,24482,Excel,2
17028,24482,Word,2
17041,24498,C++,2
17041,24498,Excel,2
17041,24498,Word,2
17047,24504,C++,2
17047,24504,Excel,2
17047,24504,Word,2
17052,24512,C++,2
17052,24512,Excel,2
17052,24512,Word,2
17065,24528,C++,2
17065,24528,Excel,2
17065,24528,Word,2
17071,24534,C++,2
17071,24534,Excel,2
17071,24534,Word,2
17076,24542,C++,2
17076,24542,Excel,2
17076,24542,Word,2
17089,24558,C++,2
17089,24558,Excel,2
17089,24558,Word,2
17095,24564,C++,2
17095,24564,Excel,2
17095,24564,Word,2
17100,24572,C++,2
17100,24572,Excel,2
17100,24572,Word,2
17113,24588,C++,2
17113,24588,Excel,2
17113,24588,Word,2
17119,24594,C++,2
17119,24594,Excel,2
17119,24594,Word,2
17124,24602,C++,2
17124,24602,Excel,2
17124,24602,Word,2
17137,24618,C++,2
17137,24618,Excel,2
17137,24618,Word,2
17143,24624,C++,2
17143,24624,Excel,2
17143,24624,Word,2
17148,24632,C++,2
17148,24632,Excel,2
17148,24632,Word,2
17161,24648,C++,2
17161,24648,Excel,2
17161,24648,Word,2
17167,24654,C++,2
17167,24654,Excel,2
17167,24654,Word,2
17172,24662,C++,2
17172,24662,Excel,2
17172,24662,Word,2
17185,24678,C++,2
17185,24678,Excel,2
17185,24678,Word,2
17191,24684,C++,2
17191,24684,Excel,2
17191,24684,Word,2
17196,24692,C++,2
17196,24692,Excel,2
17196,24692,Word,2
17322,24872,C,2
17322,24872,C++,2
17322,24872,Excel,2
17322,24872,PowerPoint,2
17322,24872,Word,2
17340,24902,C,2
17340,24902,C++,2
17340,24902,Excel,2
17340,24902,PowerPoint,2
17340,24902,Word,2
17358,24932,C,2
17358,24932,C++,2
17358,24932,Excel,2
17358,24932,PowerPoint,2
17358,24932,Word,2
17368,24945,C,2
17368,24945,C++,2
17368,24945,Excel,2
17368,24945,Outlook,2
17368,24945,PowerPoint,2
17368,24945,Word,2
17368,24945,Assembly,2
17371,24950,C,2
17371,24950,C++,2
17371,24950,Excel,2
17371,24950,Outlook,2
17371,24950,PowerPoint,2
17371,24950,Word,2
17371,24950,Assembly,2
17379,24965,C++,2
17379,24965,Node.js,2
17379,24965,Excel,2
17379,24965,PowerPoint,2
17379,24965,Word,2
17383,24971,MCU,2
17383,24971,C++,2
17383,24971,LabVIEW,2
17383,24971,Excel,2
17383,24971,PowerPoint,2
17394,24983,Linux,2
17394,24983,Windows10,2
17394,24983,Github,2
17394,24983,C#,2
17394,24983,C++,2
17394,24983,Python,2
17394,24983,VisualC++,2
17394,24983,Excel,2
17394,24983,PowerPoint,2
17394,24983,Word,2
17406,25001,AJAX,2
17406,25001,PHP,2
17406,25001,MySQL,2
17406,25001,HTML,2
17406,25001,jQuery,2
17406,25001,Excel,2
17406,25001,PowerPoint,2
17406,25001,Word,2
17430,25031,AJAX,2
17430,25031,PHP,2
17430,25031,MySQL,2
17430,25031,HTML,2
17430,25031,jQuery,2
17430,25031,Excel,2
17430,25031,PowerPoint,2
17430,25031,Word,2
17447,25054,MCU,2
17447,25054,Excel,2
17447,25054,Outlook,2
17447,25054,PowerPoint,2
17447,25054,Word,2
17447,25054,SolidWorks,2
17447,25054,Protel,2
17459,25070,C++,2
17459,25070,Excel,2
17459,25070,Outlook,2
17459,25070,Word,2
17460,25071,C,2
17460,25071,Excel,2
17460,25071,Word,2
17464,25079,Excel,2
17464,25079,Outlook,2
17464,25079,Word,2
17493,25125,Excel,2
17493,25125,Word,2
17493,25125,Protel,2
17503,25145,Excel,2
17503,25145,Outlook,2
17503,25145,PowerPoint,2
17503,25145,Word,2
17504,25148,Excel,2
17504,25148,Outlook,2
17504,25148,PowerPoint,2
17504,25148,Word,2
17529,25194,Excel,2
17529,25194,Word,2
17530,25195,Linux,2
17530,25195,C++,2
17530,25195,Excel,2
17530,25195,PowerPoint,2
17530,25195,Word,2
17530,25195,Assembly,2
17532,25197,Linux,2
17532,25197,C++,2
17532,25197,Excel,2
17532,25197,PowerPoint,2
17532,25197,Word,2
17532,25197,Assembly,2
17533,25198,Excel,2
17533,25198,PowerPoint,2
17533,25198,Word,2
17533,25198,Protel,2
17533,25198,ISO9000,2
17534,25199,MCU,2
17534,25199,C,2
17534,25199,C++,2
17534,25199,Excel,2
17534,25199,OneNote,2
17534,25199,Outlook,2
17534,25199,PowerPoint,2
17534,25199,Word,2
17534,25199,Assembly,2
17544,25212,Excel,2
17544,25212,PowerPoint,2
17544,25212,Word,2
17544,25212,AutoCAD,2
17544,25212,SolidWorks,2
17554,25228,Excel,2
17554,25228,PowerPoint,2
17554,25228,Word,2
17554,25228,Protel,2
17554,25228,ISO9000,2
17572,25259,MCU,2
17572,25259,C,2
17572,25259,C++,2
17572,25259,Excel,2
17572,25259,PowerPoint,2
17572,25259,Word,2
17572,25259,DSP,2
17585,25285,C,2
17585,25285,C++,2
17585,25285,Python,2
17585,25285,Excel,2
17585,25285,Outlook,2
17585,25285,PowerPoint,2
17585,25285,Word,2
17585,25285,PLC,2
17586,25286,VisualBasic.net,2
17586,25286,Excel,2
17586,25286,PowerPoint,2
17592,25293,C,2
17592,25293,Java,2
17592,25293,Python,2
17592,25293,HTML,2
17592,25293,JavaScript,2
